Station,Konfiguration,MAE,RMSE,MASE,MAPE %,MAE_8h,RMSE_8h,MASE_8h,MAPE_8h,MAE_24h,RMSE_24h,MASE_24h,MAPE_24h,MAE_48h,RMSE_48h,MASE_48h,MAPE_48h,MAE_72h,RMSE_72h,MASE_72h,MAPE_72h
Wanliu,Basis (univariat),76.93101193597386,111.5747937650117,1.275146013989546,99.02985367030026,53.0173667103505,55.03316177726861,0.8787728398683996,56.10017156970277,81.89243870418953,86.87939041348788,1.3573825972344997,67.41224646678438,105.13841940505127,111.34496743324831,1.7426891060927407,73.64518154138713,152.07158055609995,172.54961624479424,2.5206150927611124,78.48461132777302
Wanliu,Basis + Feiertage,77.32213247161214,112.00351838130278,1.2816289105413772,99.45682923167499,66.37247603381404,68.05336219086175,1.1001362925470437,70.67593333767104,95.98945080546382,100.4296344001518,1.5910432282042666,79.89225336396218,119.30544317612599,124.89275086053863,1.977510193677235,84.49593233643809,166.12564949788987,185.0490143474834,2.7535639327734147,87.47569733304172
Wanliu,Basis + Feiertage + Regressoren,67.80691754186313,97.59116499432369,1.1239124307422912,93.19084106062185,34.079250451227324,35.84808762903421,0.5648699955851407,35.901366069293196,43.18684327946573,46.39410632048321,0.7158300622697356,35.59035156543428,42.86729187747519,48.36729943910341,0.7105334375892735,30.219579216706897,62.993745432539605,75.9443449172702,1.044133196394542,32.00139040879185
Wanliu,Behandelt + Feiertage + Regressoren,47.07341385230172,72.06543556841186,0.7802507016104151,84.55369658439984,21.70082074806617,24.338430917025917,0.3596951915857822,22.377237403347852,30.773756730240724,35.130980314565235,0.5100808145187136,24.51834319303825,32.70290769925349,38.03838559552531,0.5420568552156434,22.596701489163763,51.693560660059745,65.46911359062194,0.856830505225403,25.205830950695496
Wanliu,Behandelt + FT + Reg + Log,47.76832868611417,78.80535994919207,0.7917690458788568,62.35577718789986,59.96558536907467,61.38670468889569,0.9939408729416376,63.88477852484008,73.42428987005398,75.6449272244623,1.2170214352013662,62.1119227986751,73.46466822645607,78.31446874981339,1.2176907140646211,53.36312947447449,83.46413048438548,89.1102546637114,1.3834336845438016,48.22355967391968
Wanshouxigong,Seasonal Naive (Baseline),67.4039108551266,106.02836236123694,1.0724063859434259,115.06780334586489,88.625,89.35533000330759,1.4100371142931603,89.28543407971704,90.79166666666667,93.74988888882304,1.4445091076844365,75.36022341473073,120.83333333333333,132.52374001161704,1.9224765545134765,77.01088678449572,161.72222222222223,180.6534435505359,2.5730249426155085,81.16895766156675
Wanshouxigong,Seasonal Naive (Vorjahr),76.14636588487616,113.60683503920038,1.2115001637937595,239.92157948516447,13.25,16.658331248957683,0.2108094980466502,12.743730843539765,65.875,93.37134642562104,1.0480811836847608,45.20171231162961,121.75,145.06449714983103,1.9370608594097858,70.87632266671203,164.26388888888889,190.0903253459351,2.6134632425552744,77.63315738618076
Wanshouxigong,Basis (univariat),82.6249779369318,120.01691489830866,1.3145758584905765,96.61151867569919,53.201054696314415,56.022138087464164,0.8464368027232018,51.92001623867599,80.40994421772501,87.67010020643937,1.2793343379998303,62.82103790205924,114.87868916112002,125.60621764078552,1.8277372677971975,71.73454999844586,157.22928166980688,179.08676483305493,2.5015415809092354,76.56519196300218
Wanshouxigong,Basis + Feiertage,84.72712646608132,123.10994381668476,1.3480213585848795,99.47015115415037,63.49668957328872,65.94538138898135,1.010241906156148,62.47544018162563,91.35263611307391,97.93895411138331,1.4534342161687095,72.24659910124167,125.68478117590222,135.62314357748343,1.9996638212675484,79.52779121139729,167.79198827297336,188.36627215961704,2.6695958357792398,83.10348596239993
Wanshouxigong,Basis + Feiertage + Regressoren,65.71474948088475,96.15309899812274,1.0455315737605042,87.19483470659918,11.253901641562107,12.086050603715966,0.17905127216030797,11.125910843071498,24.74905960194511,36.11090326687072,0.393761270325485,16.820529719006835,40.09495519006316,53.01579100267807,0.6379167832317092,22.255182048219126,57.018190232443075,74.91761722860021,0.9071680047116782,24.651912700698343
Wanshouxigong,Behandelt + Feiertage + Regressoren,51.53536646454721,79.73153342944735,0.8199354517767069,82.50742658770093,5.82895512202075,7.066848673449869,0.09273955497431281,5.614024226511851,21.304443502537996,32.89622579222952,0.3389569087496795,14.036762606361497,36.910790865860086,49.35796383316939,0.5872562486744789,20.328836286314488,53.44855404048081,70.91612653302423,0.8503745546107937,22.931925419152734
Wanshouxigong,Behandelt + FT + Reg + Log,44.34128213269525,76.55421317477827,0.7054764852179912,64.00195805148815,41.345971808414575,42.31499296718062,0.6578206462779491,41.19349988386083,53.55533011779249,59.35259265050164,0.852073378102225,41.83869132115072,63.14368166408975,73.22024371858929,1.004625497088621,39.072694421942195,54.89330592202938,66.12189544913161,0.873360774908998,30.908343164386476
